variant,threshold,n_news,gold_positive_pairs,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,excluded_news,error_rows
v4_prompt,default,237,681,169,0.7130801687763713,0.7337278106508875,0.18208516886930984,0.2917647058823529,0.19677288521420377,0.28013863773357445,1.0,0.6497890295358649,0.7877237851662404,0,83,0,360
v4_prompt,0.05,237,681,169,0.7130801687763713,0.7337278106508875,0.18208516886930984,0.2917647058823529,0.19677288521420377,0.28013863773357445,1.0,0.6497890295358649,0.7877237851662404,0,83,0,360
v4_prompt,0.10,237,681,169,0.7130801687763713,0.7337278106508875,0.18208516886930984,0.2917647058823529,0.19677288521420377,0.28013863773357445,1.0,0.6497890295358649,0.7877237851662404,0,83,0,360
v4_prompt,0.20,237,681,169,0.7130801687763713,0.7337278106508875,0.18208516886930984,0.2917647058823529,0.19677288521420377,0.28013863773357445,1.0,0.6497890295358649,0.7877237851662404,0,83,0,360
v4_prompt,0.30,237,681,169,0.7130801687763713,0.7337278106508875,0.18208516886930984,0.2917647058823529,0.19677288521420377,0.28013863773357445,1.0,0.6497890295358649,0.7877237851662404,0,83,0,360
v4_prompt,0.40,237,681,169,0.7130801687763713,0.7337278106508875,0.18208516886930984,0.2917647058823529,0.19677288521420377,0.28013863773357445,1.0,0.6497890295358649,0.7877237851662404,0,83,0,360
v4_prompt,0.45,237,681,169,0.7130801687763713,0.7337278106508875,0.18208516886930984,0.2917647058823529,0.19677288521420377,0.28013863773357445,1.0,0.6497890295358649,0.7877237851662404,0,83,0,360
v4_prompt,0.50,237,681,169,0.7130801687763713,0.7337278106508875,0.18208516886930984,0.2917647058823529,0.19677288521420377,0.28013863773357445,1.0,0.6497890295358649,0.7877237851662404,0,83,0,360
v4_prompt,0.60,237,681,169,0.7130801687763713,0.7337278106508875,0.18208516886930984,0.2917647058823529,0.19677288521420377,0.28013863773357445,1.0,0.6497890295358649,0.7877237851662404,0,83,0,360
v4_prompt,0.70,237,681,138,0.5822784810126582,0.7753623188405797,0.15712187958883994,0.2612942612942613,0.18299304928543075,0.2394816154309825,1.0,0.5232067510548524,0.6869806094182825,0,113,0,360
