published_date,average_sentiment_manual,risk_index_manual,news_count_manual,factor_count_manual,delta_from_previous_manual,average_sentiment_pred,risk_index_pred,news_count_pred,factor_count_pred,delta_from_previous_pred
2025-02-28,0.027777777777777776,0.0,2,36,-0.05555555555555555,0.08709047642275566,0.09698724269799353,2,36,0.03695878160015873
2025-03-04,0.05555555555555555,0.0,4,36,0.027777777777777776,-0.026717004518134673,0.18038869800741633,4,36,-0.11380748094089034
2025-03-05,0.0,0.029055690072639227,3,36,-0.05555555555555555,0.0763529438011228,0.12531162892277795,3,36,0.10306994831925748
2025-03-06,0.027777777777777776,0.0,1,36,0.027777777777777776,0.2982231073178051,0.12158572757145762,1,36,0.22187016351668232
2025-03-07,0.0,0.025423728813559324,2,36,-0.027777777777777776,0.21990772892316332,0.0860382401110493,2,36,-0.07831537839464178
2025-03-08,-0.027777777777777776,0.029055690072639227,1,36,-0.027777777777777776,0.08962698098831799,0.09565224649787887,1,36,-0.13028074793484534
2025-03-10,0.027777777777777776,0.0,2,36,0.05555555555555555,0.05280740456610416,0.20942323011792058,2,36,-0.03681957642221383
2025-03-11,-0.08333333333333333,0.08595641646489105,6,36,-0.1111111111111111,0.19674015312625126,0.10273275490653883,6,36,0.1439327485601471
2025-03-12,-0.05555555555555555,0.054479418886198554,3,36,0.027777777777777776,-0.06213998860334469,0.25811252726636136,3,36,-0.25888014172959595
2025-03-13,0.0,0.0,2,36,0.05555555555555555,0.09489518279448833,0.050194662460082994,2,36,0.15703517139783302
2025-03-14,0.027777777777777776,0.029055690072639227,5,36,0.027777777777777776,0.269026644189004,0.07405700390574234,5,36,0.17413146139451569
2025-03-15,0.0,0.0,1,36,-0.027777777777777776,0.07741693177116145,0.09520359445515843,1,36,-0.19160971241784258
2025-03-16,0.0,0.03389830508474576,2,36,0.0,0.19627419126620338,0.15796098770288136,2,36,0.11885725949504193
2025-03-17,-0.027777777777777776,0.029055690072639227,2,36,-0.027777777777777776,0.07957076065268458,0.14398141580371177,2,36,-0.1167034306135188
2025-03-18,-0.027777777777777776,0.05932203389830509,3,36,0.0,0.07012720395345139,0.12312448413535577,3,36,-0.009443556699233191
2025-03-19,-0.05555555555555555,0.05811138014527845,2,36,-0.027777777777777776,-0.08657862435549128,0.2701269692091991,2,36,-0.15670582830894267
2025-03-20,-0.018518518518518517,0.01937046004842615,5,36,0.037037037037037035,-0.03319013156249188,0.19888051642062987,5,36,0.053388492792999405
2025-03-23,-0.027777777777777776,0.029055690072639227,2,36,-0.009259259259259259,0.08789860345880468,0.13252080971799193,2,36,0.12108873502129655
2025-03-24,-0.05555555555555555,0.054479418886198554,4,36,-0.027777777777777776,0.002083963155558816,0.18605429792902012,4,36,-0.08581464030324587
2025-03-25,0.0,0.06295399515738498,7,36,0.05555555555555555,0.1748559408997845,0.09878604574642298,7,36,0.1727719777442257
2025-03-26,-0.027777777777777776,0.029055690072639227,4,36,-0.027777777777777776,0.15908106073362763,0.1204695108578563,4,36,-0.015774880166156885
2025-03-27,0.027777777777777776,0.0,4,36,0.05555555555555555,0.15268015579897648,0.16923737617511367,4,36,-0.006400904934651147
2025-03-28,0.0,0.0,3,36,-0.027777777777777776,-0.10235639544509427,0.3088757954816083,3,36,-0.25503655124407076
2025-03-29,0.027777777777777776,0.0,1,36,0.027777777777777776,0.16956257190433666,0.14795008256560016,1,36,0.27191896734943094
2025-03-30,-0.027777777777777776,0.029055690072639227,1,36,-0.05555555555555555,0.1155275018762642,0.1097438021199095,1,36,-0.05403507002807245
2025-03-31,0.0,0.029055690072639227,2,36,0.027777777777777776,0.07674658484682492,0.09675399045124729,2,36,-0.03878091702943928
2025-04-01,-0.027777777777777776,0.025423728813559324,4,36,-0.027777777777777776,0.0172654648305738,0.16338468280220522,4,36,-0.059481120016251124
2025-04-02,0.027777777777777776,0.0,3,36,0.05555555555555555,0.12659353952684912,0.11223970184871152,3,36,0.10932807469627533
2025-04-03,-0.05555555555555555,0.05932203389830509,6,36,-0.08333333333333333,-0.04646214548519542,0.19617372440194172,6,36,-0.17305568501204455
2025-04-04,-0.05555555555555555,0.05084745762711865,4,36,0.0,0.04731136817032825,0.19777021680622592,4,36,0.09377351365552367
2025-04-05,0.0,0.0,1,36,0.05555555555555555,0.11929269000742534,0.10959737548441746,1,36,0.0719813218370971
2025-04-06,0.0,0.0,1,36,0.0,0.12013244269356253,0.09095335941969393,1,36,0.0008397526861371879
2025-04-07,0.0,0.029055690072639227,3,36,0.0,0.11800988280670621,0.07701428690141672,3,36,-0.0021225598868563206
2025-04-08,0.027777777777777776,0.0,2,36,0.027777777777777776,0.32097654631839023,0.0484394446251081,2,36,0.20296666351168402
2025-04-10,0.05555555555555555,0.0,3,36,0.027777777777777776,0.1076163934758567,0.11020234329704968,3,36,-0.2133601528425335
2025-04-11,0.0,0.029055690072639227,4,36,-0.05555555555555555,-0.03706673826073354,0.18850804034553892,4,36,-0.14468313173659025
2025-04-12,-0.027777777777777776,0.03268765133171913,2,36,-0.027777777777777776,0.00393833769325759,0.16065872719154392,2,36,0.04100507595399113
2025-04-14,-0.027777777777777776,0.025423728813559324,2,36,0.0,-0.027395144653206097,0.16840497860287115,2,36,-0.03133348234646369
2025-04-15,0.0,0.0,2,36,0.027777777777777776,0.1953175426226835,0.08767709172362446,2,36,0.2227126872758896
2025-04-16,0.0,0.029055690072639227,3,36,0.0,-0.02311106283897773,0.15923154961817912,3,36,-0.21842860546166123
2025-04-17,-0.027777777777777776,0.025423728813559324,4,36,-0.027777777777777776,-0.08009563957172827,0.23503862259264086,4,36,-0.05698457673275054
2025-04-18,-0.027777777777777776,0.03268765133171913,2,36,0.0,0.10014839715965712,0.074320306031466,2,36,0.1802440367313854
2025-04-20,-0.027777777777777776,0.029055690072639227,1,36,0.0,-0.14505256439560998,0.16950241768040492,1,36,-0.2452009615552671
2025-04-21,0.027777777777777776,0.0,3,36,0.05555555555555555,0.20248324139943025,0.12461060161639527,3,36,0.34753580579504023
2025-04-22,0.0,0.0,1,36,-0.027777777777777776,-0.08118089814017034,0.21450116136967065,1,36,-0.28366413953960057
2025-04-23,0.027777777777777776,0.0,1,36,0.027777777777777776,0.23684728001710129,0.10143075491098043,1,36,0.31802817815727163
2025-04-24,-0.027777777777777776,0.025423728813559324,5,36,-0.05555555555555555,0.08158734362177222,0.11171803113223358,5,36,-0.15525993639532906
2025-04-25,0.0,0.03389830508474576,6,36,0.027777777777777776,0.04998920600267636,0.13712529240143811,6,36,-0.03159813761909586
2025-04-28,-0.027777777777777776,0.029055690072639227,3,36,-0.027777777777777776,0.06093016060119156,0.11833282057577657,3,36,0.010940954598515198
2025-04-29,0.0,0.0,3,36,0.027777777777777776,0.040519104674962315,0.16648105807075037,3,36,-0.020411055926229243
2025-04-30,-0.027777777777777776,0.054479418886198554,3,36,-0.027777777777777776,0.07171621490479402,0.13812469726644871,3,36,0.031197110229831702
2025-05-02,0.0,0.0,1,36,0.027777777777777776,0.0017124100619547043,0.161454898376763,1,36,-0.07000380484283932
2025-05-03,0.05555555555555555,0.0,2,36,0.05555555555555555,0.13926924611483782,0.11294634658626819,2,36,0.1375568360528831
2025-05-05,-0.05555555555555555,0.054479418886198554,3,36,-0.1111111111111111,-0.06532525998153345,0.2224402777616057,3,36,-0.20459450609637125
2025-05-06,0.0,0.0,2,36,0.05555555555555555,0.06980975397470159,0.18034506272110754,2,36,0.13513501395623503
2025-05-07,0.0,0.029055690072639227,3,36,0.0,0.1260087044042243,0.11253494680336322,3,36,0.05619895042952271
2025-05-08,0.027777777777777776,0.0,1,36,0.027777777777777776,0.24453422431874655,0.0807102023951574,1,36,0.11852551991452226
2025-05-10,0.027777777777777776,0.0,2,36,0.0,0.10676365992205976,0.09934058442648341,2,36,-0.13777056439668678
2025-05-12,0.05555555555555555,0.0,3,36,0.027777777777777776,0.23480137739845153,0.0662460984837028,3,36,0.12803771747639175
2025-05-13,-0.027777777777777776,0.02784503631961259,1,36,-0.08333333333333333,0.08237922301666563,0.1600777221057746,1,36,-0.1524221543817859
2025-05-14,0.027777777777777776,0.0,2,36,0.05555555555555555,0.0493420128960662,0.16676171060338849,2,36,-0.03303721012059943
2025-05-15,0.0,0.025423728813559324,3,36,-0.027777777777777776,-0.1250964215920649,0.24028019808539272,3,36,-0.17443843448813112
2025-05-16,0.05555555555555555,0.0,6,36,0.05555555555555555,0.07696884440962072,0.12912555516959606,6,36,0.20206526600168562
2025-05-17,0.0,0.0,1,36,-0.05555555555555555,0.12572098480946972,0.10558047244393158,1,36,0.048752140399849
2025-05-19,-0.027777777777777776,0.025423728813559324,2,36,-0.027777777777777776,0.019495551941099216,0.15407006403002543,2,36,-0.10622543286837051
2025-05-20,0.05555555555555555,0.0,3,36,0.08333333333333333,-0.024848799155204944,0.1923046589998735,3,36,-0.04434435109630416
2025-05-21,0.0,0.029055690072639227,7,36,-0.05555555555555555,0.029639709934342222,0.15973164133226683,7,36,0.054488509089547166
2025-05-22,0.027777777777777776,0.029055690072639227,6,36,0.027777777777777776,0.1153754921082979,0.12272530876500148,6,36,0.08573578217395567
2025-05-23,0.0,0.0,2,36,-0.027777777777777776,0.0942322261926423,0.09654712292731205,2,36,-0.0211432659156556
2025-05-26,-0.05555555555555555,0.054479418886198554,2,36,-0.05555555555555555,0.22127112690851125,0.09225972281261763,2,36,0.12703890071586896
2025-05-27,0.05555555555555555,0.0,7,36,0.1111111111111111,0.1729097132776128,0.14692593730113407,7,36,-0.048361413630898464
2025-05-28,0.0,0.029055690072639227,5,36,-0.05555555555555555,0.12435684979594523,0.1118652387860744,5,36,-0.048552863481667555
2025-05-29,0.027777777777777776,0.060532687651331726,7,36,0.027777777777777776,0.010255232375875141,0.16243846448148275,7,36,-0.11410161742007009
2025-05-30,0.027777777777777776,0.0,2,36,0.0,0.034635011570122526,0.1586961581293483,2,36,0.024379779194247386
2025-06-01,0.0,0.029055690072639227,2,36,-0.027777777777777776,0.12102489162151817,0.17730962103037723,2,36,0.08638988005139564
2025-06-02,0.027777777777777776,0.0,4,36,0.027777777777777776,0.034490088954772305,0.18277746854619312,4,36,-0.08653480266674586
2025-06-03,0.0,0.029055690072639227,6,36,-0.027777777777777776,0.06222771909889619,0.14819532404134653,6,36,0.027737630144123886
2025-06-04,0.027777777777777776,0.0,1,36,0.027777777777777776,-0.03721330350711066,0.15442912935502143,1,36,-0.09944102260600685
2025-06-05,-0.027777777777777776,0.025423728813559324,2,36,-0.05555555555555555,0.12345969718725963,0.1146724474739727,2,36,0.1606730006943703
2025-06-06,0.0,0.0,3,36,0.027777777777777776,0.07593883161758165,0.1281178440748976,3,36,-0.04752086556967798
2025-06-07,0.027777777777777776,0.03389830508474576,3,36,0.027777777777777776,0.13270646908377962,0.07731634924781143,3,36,0.056767637466197965
2025-06-10,0.05555555555555555,0.029055690072639227,7,36,0.027777777777777776,0.12136396259704019,0.10255295261112234,7,36,-0.011342506486739429
2025-06-11,0.0,0.0,4,36,-0.05555555555555555,0.23266611230281942,0.08548731095553272,4,36,0.11130214970577923
2025-06-12,-0.027777777777777776,0.029055690072639227,1,36,-0.027777777777777776,0.06648678759426652,0.09385842026127388,1,36,-0.1661793247085529
2025-06-13,0.0,0.029055690072639227,2,36,0.027777777777777776,0.06891483062704602,0.09475827392499021,2,36,0.002428043032779506
2025-06-14,0.0,0.029055690072639227,2,36,0.0,0.09664131741229973,0.12769296415163092,2,36,0.027726486785253704
2025-06-15,0.0,0.0,1,36,0.0,0.0755759138080338,0.07092315857705249,1,36,-0.021065403604265925
2025-06-16,-0.027777777777777776,0.02784503631961259,1,36,-0.027777777777777776,0.09359457240677764,0.07404125254935269,1,36,0.01801865859874384
2025-06-17,0.0,0.0,2,36,0.027777777777777776,-0.08027716228368013,0.25627073709989706,2,36,-0.17387173469045777
2025-06-18,0.027777777777777776,0.0,4,36,0.027777777777777776,0.07094459162873212,0.16660523591570509,4,36,0.15122175391241227
2025-06-19,-0.027777777777777776,0.025423728813559324,2,36,-0.05555555555555555,-0.14268684221084418,0.24666170014278604,2,36,-0.2136314338395763
2025-06-20,0.05555555555555555,0.0,3,36,0.08333333333333333,0.3228217409460865,0.06276988865443245,3,36,0.46550858315693067
2025-06-22,-0.027777777777777776,0.029055690072639227,1,36,-0.08333333333333333,0.10400537802578276,0.11354585079243881,1,36,-0.21881636292030376
2025-06-23,0.0,0.0,1,36,0.027777777777777776,-0.08227707565188713,0.24808152363393426,1,36,-0.18628245367766988
2025-06-24,0.05555555555555555,0.0,2,36,0.05555555555555555,0.16749471095459945,0.09911391523354239,2,36,0.24977178660648658
2025-06-25,-0.027777777777777776,0.029055690072639227,3,36,-0.08333333333333333,0.04385656794979753,0.17034797248200223,3,36,-0.12363814300480191
2025-06-26,-0.027777777777777776,0.029055690072639227,2,36,0.0,0.0909818846089361,0.12868442304150587,2,36,0.047125316659138564
2025-06-27,0.027777777777777776,0.0,1,36,0.05555555555555555,0.09514012100312325,0.10134004346465539,1,36,0.004158236394187151
2025-06-29,-0.05555555555555555,0.054479418886198554,3,36,-0.08333333333333333,0.14322209270045863,0.1265150783988301,3,36,0.048081971697335385
2025-06-30,-0.027777777777777776,0.054479418886198554,6,36,0.027777777777777776,0.17898047104463194,0.06563151194698262,6,36,0.03575837834417331
2025-07-01,0.05555555555555555,0.0,3,36,0.08333333333333333,0.1809718264278182,0.1009973385462267,3,36,0.0019913553831862607
2025-07-02,0.0,0.0,1,36,-0.05555555555555555,0.07169199456959874,0.06292817598738341,1,36,-0.10927983185821946
2025-07-03,-0.027777777777777776,0.029055690072639227,4,36,-0.027777777777777776,0.11785425379365104,0.11888214858864972,4,36,0.0461622592240523
2025-07-04,-0.05555555555555555,0.05326876513317192,2,36,-0.027777777777777776,-0.035295203742968365,0.22154679955670986,2,36,-0.1531494575366194
2025-07-06,0.0,0.0,1,36,0.05555555555555555,0.059774282469320913,0.03763340322162387,1,36,0.09506948621228928
2025-07-07,0.0,0.025423728813559324,5,36,0.0,0.16062750060277572,0.10680051595839149,5,36,0.10085321813345481
2025-07-08,-0.027777777777777776,0.05811138014527846,4,36,-0.027777777777777776,0.12480799629591852,0.13182895558076815,4,36,-0.03581950430685721
2025-07-09,0.0,0.025423728813559324,3,36,0.027777777777777776,-0.09402671150052831,0.2825194347073897,3,36,-0.21883470779644681
2025-07-10,0.0,0.029055690072639227,2,36,0.0,0.1130117290833674,0.1703117902561865,2,36,0.2070384405838957
2025-07-11,0.05555555555555555,0.0,3,36,0.05555555555555555,0.029596983188910908,0.1439567599561498,3,36,-0.0834147458944565
2025-07-12,-0.027777777777777776,0.029055690072639227,1,36,-0.08333333333333333,0.17649127750206484,0.08127456829724648,1,36,0.14689429431315393
2025-07-14,0.0,0.031476997578692496,2,36,0.027777777777777776,-0.04015478655049905,0.25966643707701254,2,36,-0.21664606405256387
2025-07-15,0.0,0.03268765133171913,4,36,0.0,0.08444718330303785,0.1498253718097801,4,36,0.1246019698535369
2025-07-16,0.027777777777777776,0.0,2,36,0.027777777777777776,0.09856857464153546,0.11161736179000427,2,36,0.014121391338497602
2025-07-17,0.05555555555555555,0.0,3,36,0.027777777777777776,0.16261267411792169,0.10729481163641481,3,36,0.06404409947638623
2025-07-18,0.0,0.0,1,36,-0.05555555555555555,0.09678157556166879,0.03374167473034647,1,36,-0.0658310985562529
2025-07-20,-0.027777777777777776,0.029055690072639227,1,36,-0.027777777777777776,0.08990228821709856,0.07907012179263574,1,36,-0.006879287344570231
2025-07-21,-0.05555555555555555,0.08837772397094432,5,36,-0.027777777777777776,0.19351212746624769,0.10236449077450849,5,36,0.10360983924914913
2025-07-22,0.05555555555555555,0.029055690072639227,6,36,0.1111111111111111,0.16045330617124884,0.11198443299674504,6,36,-0.03305882129499885
2025-07-23,0.027777777777777776,0.0,1,36,-0.027777777777777776,0.24150293372787474,0.07833697390851932,1,36,0.0810496275566259
2025-07-24,-0.027777777777777776,0.03389830508474576,2,36,-0.05555555555555555,0.07653083700549865,0.17047009212577116,2,36,-0.1649720967223761
2025-07-27,0.0,0.02784503631961259,2,36,0.027777777777777776,0.08378232700000815,0.11156200998353587,2,36,0.007251489994509502
2025-07-28,-0.027777777777777776,0.029055690072639227,1,36,-0.027777777777777776,0.06910796209487596,0.11073259532484198,1,36,-0.014674364905132187
2025-07-29,-0.027777777777777776,0.02784503631961259,6,36,0.0,0.051816105268976585,0.1669122526823397,6,36,-0.017291856825899378
2025-07-30,-0.05555555555555555,0.054479418886198554,7,36,-0.027777777777777776,0.041461446047722256,0.17036309522557247,7,36,-0.01035465922125433
2025-07-31,-0.027777777777777776,0.025423728813559324,2,36,0.027777777777777776,0.011976153146064534,0.15331289525897196,2,36,-0.029485292901657724
2025-08-01,-0.027777777777777776,0.029055690072639227,2,36,0.0,-0.11508228881987446,0.23862259863240298,2,36,-0.127058441965939
2025-08-04,0.0,0.0,3,36,0.027777777777777776,0.006047769213018411,0.1526414454425758,3,36,0.12113005803289288
2025-08-05,0.0,0.029055690072639227,2,36,0.0,0.001432107448621378,0.22910855500109464,2,36,-0.004615661764397033
2025-08-06,0.0,0.029055690072639227,3,36,0.0,0.02165086962610402,0.1808225456061159,3,36,0.02021876217748264
2025-08-07,0.0,0.029055690072639227,5,36,0.0,-0.01633701161355446,0.17847183113819037,5,36,-0.037987881239658475
2025-08-08,-0.08333333333333333,0.08474576271186442,4,36,-0.08333333333333333,-0.04298232804885015,0.21343339295836813,4,36,-0.026645316435295694
2025-08-09,0.0,0.0,1,36,0.08333333333333333,0.13286227917636562,0.030810031976097368,1,36,0.17584460722521578
2025-08-11,-0.027777777777777776,0.060532687651331726,4,36,-0.027777777777777776,0.12416176676668626,0.14640573479870525,4,36,-0.008700512409679353
2025-08-12,-0.027777777777777776,0.054479418886198554,3,36,0.0,0.006860084188800852,0.2537328076845833,3,36,-0.11730168257788541
2025-08-13,0.027777777777777776,0.029055690072639227,3,36,0.05555555555555555,0.16805968703291127,0.20964911561557273,3,36,0.16119960284411042
2025-08-14,-0.027777777777777776,0.02663438256658596,5,36,-0.05555555555555555,0.07580095339378712,0.11878222245784738,5,36,-0.09225873363912415
2025-08-15,0.027777777777777776,0.029055690072639227,5,36,0.05555555555555555,0.18100737868938235,0.12500756428351345,5,36,0.10520642529559524
2025-08-17,0.0,0.0,1,36,-0.027777777777777776,0.042125689298027465,0.09851274469727613,1,36,-0.1388816893913549
2025-08-19,0.027777777777777776,0.0,3,36,0.027777777777777776,-0.027711141231736867,0.18633157666769487,3,36,-0.06983683052976433
2025-08-20,-0.05555555555555555,0.05569007263922518,4,36,-0.08333333333333333,0.09018914960901595,0.11385130488632271,4,36,0.11790029084075282
2025-08-21,-0.027777777777777776,0.025423728813559324,1,36,0.027777777777777776,0.012704463459414412,0.1702957455511979,1,36,-0.07748468614960154
2025-08-22,0.05555555555555555,0.0,3,36,0.08333333333333333,0.14336062838383878,0.1302655407560625,3,36,0.13065616492442436
2025-08-23,0.027777777777777776,0.0,1,36,-0.027777777777777776,0.0967807517727935,0.08759230991155993,1,36,-0.04657987661104529
2025-08-24,0.027777777777777776,0.0,2,36,0.0,0.005055003667189929,0.20902894485268106,2,36,-0.09172574810560356
2025-08-25,0.0,0.029055690072639227,2,36,-0.027777777777777776,0.05917138247254313,0.12750337056722924,2,36,0.0541163788053532
2025-08-27,0.05555555555555555,0.0,4,36,0.05555555555555555,0.16126778646799306,0.1537315436672275,4,36,0.10209640399544992
2025-08-28,-0.027777777777777776,0.029055690072639227,1,36,-0.08333333333333333,0.10815547292730564,0.17274103286391684,1,36,-0.05311231354068742
2025-08-29,0.027777777777777776,0.05690072639225181,6,36,0.05555555555555555,0.09562301977741838,0.13199625439732618,6,36,-0.012532453149887254
2025-08-30,0.0,0.0,1,36,-0.027777777777777776,0.251195805554525,0.027151879843776296,1,36,0.1555727857771066
2025-08-31,0.0,0.0,1,36,0.0,0.1342173734876588,0.06206730257342381,1,36,-0.11697843206686617
2025-09-01,0.0,0.025423728813559324,3,36,0.0,0.01741047166406333,0.15991369092618105,3,36,-0.11680690182359547
2025-09-02,0.027777777777777776,0.0,1,36,0.027777777777777776,0.10529974414001772,0.0837265702477671,1,36,0.08788927247595439
2025-09-03,-0.027777777777777776,0.029055690072639227,1,36,-0.05555555555555555,0.02096898508734078,0.16285344945858693,1,36,-0.08433075905267694
2025-09-04,0.0,0.0,1,36,0.027777777777777776,-0.08337885426282991,0.18156474758681015,1,36,-0.1043478393501707
2025-09-05,0.0,0.029055690072639227,6,36,0.0,0.15943404715125872,0.11010663322801677,6,36,0.24281290141408862
2025-09-08,0.027777777777777776,0.0,2,36,0.027777777777777776,0.06343638406578768,0.12212880055713142,2,36,-0.09599766308547104
2025-09-10,0.027777777777777776,0.0,4,36,0.0,0.08522576312433598,0.11644170356199877,4,36,0.021789379058548303
2025-09-11,0.0,0.025423728813559324,3,36,-0.027777777777777776,0.11964823918378914,0.10485432822585238,3,36,0.03442247605945316
2025-09-12,0.0,0.029055690072639227,2,36,0.0,-0.024658655073486833,0.20631881900179194,2,36,-0.14430689425727597
2025-09-13,-0.027777777777777776,0.029055690072639227,1,36,-0.027777777777777776,0.17891608353597607,0.09881376833837,1,36,0.2035747386094629
