name,threshold,pairs,mean_labels,precision,recall,f1,macro_supported,sample_f1,any_f1,any_precision,any_recall,false_relevant,missed_all
max:baseline_balanced+thinking_recall@0.1,0.1,337,1.1233333333333333,0.49258160237388726,0.5407166123778502,0.515527950310559,0.25850310195584203,0.42577777777777776,0.8853118712273642,0.8148148148148148,0.9691629955947136,50,7
max:baseline_balanced+thinking_recall@0.15,0.15,337,1.1233333333333333,0.49258160237388726,0.5407166123778502,0.515527950310559,0.25850310195584203,0.42577777777777776,0.8853118712273642,0.8148148148148148,0.9691629955947136,50,7
max:baseline_balanced+thinking_recall@0.2,0.2,337,1.1233333333333333,0.49258160237388726,0.5407166123778502,0.515527950310559,0.25850310195584203,0.42577777777777776,0.8853118712273642,0.8148148148148148,0.9691629955947136,50,7
max:baseline_balanced+thinking_recall@0.25,0.25,337,1.1233333333333333,0.49258160237388726,0.5407166123778502,0.515527950310559,0.25850310195584203,0.42577777777777776,0.8853118712273642,0.8148148148148148,0.9691629955947136,50,7
max:baseline_balanced+thinking_recall@0.3,0.3,337,1.1233333333333333,0.49258160237388726,0.5407166123778502,0.515527950310559,0.25850310195584203,0.42577777777777776,0.8853118712273642,0.8148148148148148,0.9691629955947136,50,7
union:baseline_balanced@0.1+thinking_recall@0.1+grouped_event@0.35,,416,1.3866666666666667,0.44471153846153844,0.6026058631921825,0.5117565698478561,0.3469056831434111,0.4236587301587301,0.888,0.8131868131868132,0.9779735682819384,51,5
union:baseline_balanced@0.1+thinking_recall@0.1+grouped_event@0.6,,416,1.3866666666666667,0.44471153846153844,0.6026058631921825,0.5117565698478561,0.3469056831434111,0.4236587301587301,0.888,0.8131868131868132,0.9779735682819384,51,5
union:baseline_balanced@0.1+thinking_recall@0.3+grouped_event@0.35,,416,1.3866666666666667,0.44471153846153844,0.6026058631921825,0.5117565698478561,0.3469056831434111,0.4236587301587301,0.888,0.8131868131868132,0.9779735682819384,51,5
union:baseline_balanced@0.1+thinking_recall@0.3+grouped_event@0.6,,416,1.3866666666666667,0.44471153846153844,0.6026058631921825,0.5117565698478561,0.3469056831434111,0.4236587301587301,0.888,0.8131868131868132,0.9779735682819384,51,5
union:baseline_balanced@0.3+thinking_recall@0.1+grouped_event@0.35,,416,1.3866666666666667,0.44471153846153844,0.6026058631921825,0.5117565698478561,0.3469056831434111,0.4236587301587301,0.888,0.8131868131868132,0.9779735682819384,51,5
union:baseline_balanced@0.3+thinking_recall@0.1+grouped_event@0.6,,416,1.3866666666666667,0.44471153846153844,0.6026058631921825,0.5117565698478561,0.3469056831434111,0.4236587301587301,0.888,0.8131868131868132,0.9779735682819384,51,5
union:baseline_balanced@0.3+thinking_recall@0.3+grouped_event@0.35,,416,1.3866666666666667,0.44471153846153844,0.6026058631921825,0.5117565698478561,0.3469056831434111,0.4236587301587301,0.888,0.8131868131868132,0.9779735682819384,51,5
union:baseline_balanced@0.3+thinking_recall@0.3+grouped_event@0.6,,416,1.3866666666666667,0.44471153846153844,0.6026058631921825,0.5117565698478561,0.3469056831434111,0.4236587301587301,0.888,0.8131868131868132,0.9779735682819384,51,5
union:thinking_recall@0.35+grouped_event@0.35,,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
union:thinking_recall@0.35+grouped_event@0.6,,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
union:thinking_recall@0.6+grouped_event@0.35,,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
union:thinking_recall@0.6+grouped_event@0.6,,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
max:thinking_recall+grouped_event@0.35,0.35,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
max:thinking_recall+grouped_event@0.4,0.4,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
max:thinking_recall+grouped_event@0.45,0.45,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
max:thinking_recall+grouped_event@0.5,0.5,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
max:thinking_recall+grouped_event@0.55,0.55,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
max:thinking_recall+grouped_event@0.6,0.6,269,0.8966666666666666,0.5390334572490706,0.4723127035830619,0.5034722222222222,0.3452495730976216,0.344531746031746,0.8029556650246306,0.9106145251396648,0.7180616740088106,16,64
union:baseline_balanced@0.1+grouped_event@0.35,,331,1.1033333333333333,0.48338368580060426,0.5211726384364821,0.5015673981191222,0.3363067965310287,0.38138888888888883,0.8703296703296703,0.868421052631579,0.8722466960352423,30,29
union:baseline_balanced@0.1+grouped_event@0.6,,331,1.1033333333333333,0.48338368580060426,0.5211726384364821,0.5015673981191222,0.3363067965310287,0.38138888888888883,0.8703296703296703,0.868421052631579,0.8722466960352423,30,29
union:baseline_balanced@0.3+grouped_event@0.35,,331,1.1033333333333333,0.48338368580060426,0.5211726384364821,0.5015673981191222,0.3363067965310287,0.38138888888888883,0.8703296703296703,0.868421052631579,0.8722466960352423,30,29
union:baseline_balanced@0.3+grouped_event@0.6,,331,1.1033333333333333,0.48338368580060426,0.5211726384364821,0.5015673981191222,0.3363067965310287,0.38138888888888883,0.8703296703296703,0.868421052631579,0.8722466960352423,30,29
union:thinking_recall@0.1+grouped_event@0.35,,348,1.16,0.46551724137931033,0.5276872964169381,0.4946564885496183,0.3369055491680417,0.3906428571428572,0.8679245283018868,0.828,0.9118942731277533,43,20
union:thinking_recall@0.1+grouped_event@0.6,,348,1.16,0.46551724137931033,0.5276872964169381,0.4946564885496183,0.3369055491680417,0.3906428571428572,0.8679245283018868,0.828,0.9118942731277533,43,20
union:thinking_recall@0.3+grouped_event@0.35,,348,1.16,0.46551724137931033,0.5276872964169381,0.4946564885496183,0.3369055491680417,0.3906428571428572,0.8679245283018868,0.828,0.9118942731277533,43,20
union:thinking_recall@0.3+grouped_event@0.6,,348,1.16,0.46551724137931033,0.5276872964169381,0.4946564885496183,0.3369055491680417,0.3906428571428572,0.8679245283018868,0.828,0.9118942731277533,43,20
union:baseline_balanced@0.35+grouped_event@0.35,,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
union:baseline_balanced@0.35+grouped_event@0.6,,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
union:baseline_balanced@0.6+grouped_event@0.35,,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
