variant,threshold,n_news,gold_positive_pairs,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,excluded_news,error_rows
v4_prompt,0.50,18,38,16,0.8888888888888888,0.5,0.21052631578947367,0.2962962962962963,0.2696969696969697,0.33888888888888885,1.0,0.75,0.8571428571428571,0,4,0,0
v4_prompt,0.40,18,38,17,0.9444444444444444,0.47058823529411764,0.21052631578947367,0.2909090909090909,0.2696969696969697,0.3333333333333333,1.0,0.75,0.8571428571428571,0,4,0,0
v4_prompt,0.45,18,38,17,0.9444444444444444,0.47058823529411764,0.21052631578947367,0.2909090909090909,0.2696969696969697,0.3333333333333333,1.0,0.75,0.8571428571428571,0,4,0,0
v4_prompt,default,18,38,22,1.2222222222222223,0.36363636363636365,0.21052631578947367,0.26666666666666666,0.26666666666666666,0.2222222222222222,0.875,0.875,0.875,2,2,0,0
v4_prompt,0.05,18,38,22,1.2222222222222223,0.36363636363636365,0.21052631578947367,0.26666666666666666,0.26666666666666666,0.2222222222222222,0.875,0.875,0.875,2,2,0,0
v4_prompt,0.10,18,38,22,1.2222222222222223,0.36363636363636365,0.21052631578947367,0.26666666666666666,0.26666666666666666,0.2222222222222222,0.875,0.875,0.875,2,2,0,0
v4_prompt,0.20,18,38,22,1.2222222222222223,0.36363636363636365,0.21052631578947367,0.26666666666666666,0.26666666666666666,0.2222222222222222,0.875,0.875,0.875,2,2,0,0
v4_prompt,0.30,18,38,22,1.2222222222222223,0.36363636363636365,0.21052631578947367,0.26666666666666666,0.26666666666666666,0.2222222222222222,0.875,0.875,0.875,2,2,0,0
v4_prompt,0.60,18,38,10,0.5555555555555556,0.5,0.13157894736842105,0.20833333333333334,0.22592592592592592,0.27222222222222225,1.0,0.5,0.6666666666666666,0,8,0,0
v4_prompt,0.70,18,38,7,0.3888888888888889,0.5714285714285714,0.10526315789473684,0.17777777777777778,0.15925925925925927,0.24444444444444446,1.0,0.375,0.5454545454545454,0,10,0,0
