variant,threshold,n_news,gold_positive_pairs,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news
social_signal_v3,0.05,237,656,265,1.1181434599156117,0.6981132075471698,0.2820121951219512,0.4017372421281216,0.18703064557165094,0.40182841068917013,0.9563318777292577,0.9647577092511013,0.9605263157894737,10,8
social_signal_v3,0.10,237,656,265,1.1181434599156117,0.6981132075471698,0.2820121951219512,0.4017372421281216,0.18703064557165094,0.40182841068917013,0.9563318777292577,0.9647577092511013,0.9605263157894737,10,8
social_signal_v3,default,237,656,263,1.109704641350211,0.6996197718631179,0.2804878048780488,0.40043525571273125,0.18695696446348709,0.40082378943138436,0.9563318777292577,0.9647577092511013,0.9605263157894737,10,8
social_signal_v3,0.20,237,656,263,1.109704641350211,0.6996197718631179,0.2804878048780488,0.40043525571273125,0.18695696446348709,0.40082378943138436,0.9563318777292577,0.9647577092511013,0.9605263157894737,10,8
social_signal_v3,0.30,237,656,263,1.109704641350211,0.6996197718631179,0.2804878048780488,0.40043525571273125,0.18695696446348709,0.40082378943138436,0.9563318777292577,0.9647577092511013,0.9605263157894737,10,8
social_signal_v3,0.40,237,656,142,0.5991561181434599,0.852112676056338,0.18445121951219512,0.3032581453634085,0.16546164003165803,0.3109202330721318,1.0,0.5947136563876652,0.7458563535911602,0,92
social_signal_v3,0.45,237,656,142,0.5991561181434599,0.852112676056338,0.18445121951219512,0.3032581453634085,0.16546164003165803,0.3109202330721318,1.0,0.5947136563876652,0.7458563535911602,0,92
social_signal_v3,0.50,237,656,142,0.5991561181434599,0.852112676056338,0.18445121951219512,0.3032581453634085,0.16546164003165803,0.3109202330721318,1.0,0.5947136563876652,0.7458563535911602,0,92
social_signal_v3,0.60,237,656,142,0.5991561181434599,0.852112676056338,0.18445121951219512,0.3032581453634085,0.16546164003165803,0.3109202330721318,1.0,0.5947136563876652,0.7458563535911602,0,92
social_signal_v3,0.70,237,656,63,0.26582278481012656,0.873015873015873,0.08384146341463415,0.15299026425591097,0.07335864631574109,0.16537070524412292,1.0,0.2775330396475771,0.43448275862068964,0,164
