name,pairs,mean_labels,precision,recall,f1,macro_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,false_relevant,missed_all
union:baseline_balanced@0.6+thinking_recall_v1@0.1+grouped_event@0.35,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.5148809523809524,0.8287937743190662,0.9383259911894273,0.8801652892561983,44,14
union:baseline_balanced@0.6+thinking_recall_v1@0.1+grouped_event@0.45,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.5148809523809524,0.8287937743190662,0.9383259911894273,0.8801652892561983,44,14
union:baseline_balanced@0.6+thinking_recall_v1@0.1+grouped_event@0.6,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.5148809523809524,0.8287937743190662,0.9383259911894273,0.8801652892561983,44,14
union:baseline_balanced@0.6+thinking_recall_v1@0.3+grouped_event@0.35,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.5148809523809524,0.8287937743190662,0.9383259911894273,0.8801652892561983,44,14
union:baseline_balanced@0.6+thinking_recall_v1@0.3+grouped_event@0.45,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.5148809523809524,0.8287937743190662,0.9383259911894273,0.8801652892561983,44,14
union:baseline_balanced@0.6+thinking_recall_v1@0.3+grouped_event@0.6,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.5148809523809524,0.8287937743190662,0.9383259911894273,0.8801652892561983,44,14
union:baseline_balanced@0.35+thinking_recall_v1@0.35+latent_candidate_v3@0.35,481,1.6033333333333333,0.4282744282744283,0.6710097719869706,0.5228426395939086,0.44088181296488516,0.45888888888888885,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.35+thinking_recall_v1@0.45+latent_candidate_v3@0.35,481,1.6033333333333333,0.4282744282744283,0.6710097719869706,0.5228426395939086,0.44088181296488516,0.45888888888888885,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.35+thinking_recall_v1@0.6+latent_candidate_v3@0.35,481,1.6033333333333333,0.4282744282744283,0.6710097719869706,0.5228426395939086,0.44088181296488516,0.45888888888888885,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.45+thinking_recall_v1@0.35+latent_candidate_v3@0.35,481,1.6033333333333333,0.4282744282744283,0.6710097719869706,0.5228426395939086,0.44088181296488516,0.45888888888888885,0.775438596491228,0.973568281938326,0.86328125,64,6
