variant,threshold,n_news,gold_positive_pairs,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news
social_signal_v4,default,237,656,252,1.0632911392405062,0.6904761904761905,0.2652439024390244,0.3832599118942731,0.1735505069383673,0.36901748040988547,0.9547511312217195,0.9295154185022027,0.9419642857142857,10,16
social_signal_v4,0.05,237,656,252,1.0632911392405062,0.6904761904761905,0.2652439024390244,0.3832599118942731,0.1735505069383673,0.36901748040988547,0.9547511312217195,0.9295154185022027,0.9419642857142857,10,16
social_signal_v4,0.10,237,656,252,1.0632911392405062,0.6904761904761905,0.2652439024390244,0.3832599118942731,0.1735505069383673,0.36901748040988547,0.9547511312217195,0.9295154185022027,0.9419642857142857,10,16
social_signal_v4,0.20,237,656,252,1.0632911392405062,0.6904761904761905,0.2652439024390244,0.3832599118942731,0.1735505069383673,0.36901748040988547,0.9547511312217195,0.9295154185022027,0.9419642857142857,10,16
social_signal_v4,0.30,237,656,252,1.0632911392405062,0.6904761904761905,0.2652439024390244,0.3832599118942731,0.1735505069383673,0.36901748040988547,0.9547511312217195,0.9295154185022027,0.9419642857142857,10,16
social_signal_v4,0.40,237,656,192,0.810126582278481,0.7864583333333334,0.2301829268292683,0.3561320754716981,0.17146004329785242,0.35002009242515575,0.9882352941176471,0.7400881057268722,0.8463476070528967,2,59
social_signal_v4,0.45,237,656,192,0.810126582278481,0.7864583333333334,0.2301829268292683,0.3561320754716981,0.17146004329785242,0.35002009242515575,0.9882352941176471,0.7400881057268722,0.8463476070528967,2,59
social_signal_v4,0.50,237,656,192,0.810126582278481,0.7864583333333334,0.2301829268292683,0.3561320754716981,0.17146004329785242,0.35002009242515575,0.9882352941176471,0.7400881057268722,0.8463476070528967,2,59
social_signal_v4,0.60,237,656,192,0.810126582278481,0.7864583333333334,0.2301829268292683,0.3561320754716981,0.17146004329785242,0.35002009242515575,0.9882352941176471,0.7400881057268722,0.8463476070528967,2,59
social_signal_v4,0.70,237,656,88,0.37130801687763715,0.8409090909090909,0.11280487804878049,0.1989247311827957,0.1135275262290976,0.2053044002411091,1.0,0.3744493392070485,0.5448717948717948,0,142
