label_scope,config,n_news,gold_positive_pairs,gold_mean_labels,gold_empty_news,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,ensemble,threshold
all,balanced_plus_latent_v3_max@0.30,237,656,2.7679324894514767,10,480,2.0253164556962027,0.5541666666666667,0.4054878048780488,0.46830985915492956,0.2796632781786118,0.4318078311749197,0.9578059071729957,1.0,0.978448275862069,10,0,balanced_plus_latent_v3_max,0.3
all,balanced_plus_latent_v3_max@0.35,237,656,2.7679324894514767,10,349,1.4725738396624473,0.6160458452722063,0.3277439024390244,0.42786069651741293,0.2634946877854705,0.38542385884158037,0.9590909090909091,0.9295154185022027,0.9440715883668904,9,16,balanced_plus_latent_v3_max,0.35
all,balanced_plus_latent_v3_max@0.40,237,656,2.7679324894514767,10,349,1.4725738396624473,0.6160458452722063,0.3277439024390244,0.42786069651741293,0.2634946877854705,0.38542385884158037,0.9590909090909091,0.9295154185022027,0.9440715883668904,9,16,balanced_plus_latent_v3_max,0.4
all,balanced_plus_latent_v3_max@0.45,237,656,2.7679324894514767,10,344,1.4514767932489452,0.622093023255814,0.32621951219512196,0.428,0.26010712586415025,0.3853937202038467,0.9590909090909091,0.9295154185022027,0.9440715883668904,9,16,balanced_plus_latent_v3_max,0.45
all,balanced_plus_latent_v3_max@0.50,237,656,2.7679324894514767,10,344,1.4514767932489452,0.622093023255814,0.32621951219512196,0.428,0.26010712586415025,0.3853937202038467,0.9590909090909091,0.9295154185022027,0.9440715883668904,9,16,balanced_plus_latent_v3_max,0.5
all,balanced_plus_latent_v3_max@0.55,237,656,2.7679324894514767,10,344,1.4514767932489452,0.622093023255814,0.32621951219512196,0.428,0.26010712586415025,0.3853937202038467,0.9590909090909091,0.9295154185022027,0.9440715883668904,9,16,balanced_plus_latent_v3_max,0.55
all,balanced_plus_latent_v3_max@0.60,237,656,2.7679324894514767,10,344,1.4514767932489452,0.622093023255814,0.32621951219512196,0.428,0.26010712586415025,0.3853937202038467,0.9590909090909091,0.9295154185022027,0.9440715883668904,9,16,balanced_plus_latent_v3_max,0.6
all,balanced_plus_latent_v3_max@0.70,237,656,2.7679324894514767,10,54,0.22784810126582278,0.9074074074074074,0.07469512195121951,0.13802816901408452,0.11961337337332986,0.1401044806108097,1.0,0.20704845814977973,0.34306569343065696,0,180,balanced_plus_latent_v3_max,0.7
all,balanced_plus_latent_v3_max@0.80,237,656,2.7679324894514767,10,51,0.21518987341772153,0.9019607843137255,0.0701219512195122,0.13012729844413012,0.11774018669231517,0.13560377737592927,1.0,0.19823788546255505,0.33088235294117646,0,182,balanced_plus_latent_v3_max,0.8
all,balanced_plus_latent_v3_max@0.90,237,656,2.7679324894514767,10,47,0.19831223628691982,0.9148936170212766,0.06554878048780488,0.12233285917496443,0.10368239730669675,0.13188667872212176,1.0,0.19383259911894274,0.3247232472324723,0,183,balanced_plus_latent_v3_max,0.9
all,balanced_thinking_grouped_latent_v3_max@0.05,237,656,2.7679324894514767,10,815,3.438818565400844,0.4110429447852761,0.510670731707317,0.4554724677090415,0.3123561244319365,0.4191246400107159,0.9578059071729957,1.0,0.978448275862069,10,0,balanced_thinking_grouped_latent_v3_max,0.05
all,balanced_thinking_grouped_latent_v3_max@0.10,237,656,2.7679324894514767,10,815,3.438818565400844,0.4110429447852761,0.510670731707317,0.4554724677090415,0.3123561244319365,0.4191246400107159,0.9578059071729957,1.0,0.978448275862069,10,0,balanced_thinking_grouped_latent_v3_max,0.1
all,balanced_thinking_grouped_latent_v3_max@0.15,237,656,2.7679324894514767,10,815,3.438818565400844,0.4110429447852761,0.510670731707317,0.4554724677090415,0.3123561244319365,0.4191246400107159,0.9578059071729957,1.0,0.978448275862069,10,0,balanced_thinking_grouped_latent_v3_max,0.15
all,balanced_thinking_grouped_latent_v3_max@0.20,237,656,2.7679324894514767,10,815,3.438818565400844,0.4110429447852761,0.510670731707317,0.4554724677090415,0.3123561244319365,0.4191246400107159,0.9578059071729957,1.0,0.978448275862069,10,0,balanced_thinking_grouped_latent_v3_max,0.2
all,balanced_thinking_grouped_latent_v3_max@0.25,237,656,2.7679324894514767,10,815,3.438818565400844,0.4110429447852761,0.510670731707317,0.4554724677090415,0.3123561244319365,0.4191246400107159,0.9578059071729957,1.0,0.978448275862069,10,0,balanced_thinking_grouped_latent_v3_max,0.25
