config,gold_pairs,pred_pairs,mean_pred_labels,precision,recall,micro_f1,macro_f1_all36,macro_f1_supported,sample_f1,any_precision,any_recall,any_f1,false_relevant,missed_all,mode,q_threshold,g_threshold
grid_or_q0.55_g0.65,656,495,2.088607594936709,0.7111111111111111,0.5365853658536586,0.6116420503909644,0.3287318149105958,0.40808087368211904,0.564513428437479,0.9857142857142858,0.9118942731277533,0.9473684210526315,3,20,or,0.55,0.65
grid_or_q0.70_g0.60,656,523,2.2067510548523206,0.6730401529636711,0.5365853658536586,0.5971162001696353,0.32732345895957016,0.40633256974291465,0.5388228274304223,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.7,0.6
grid_or_q0.65_g0.55,656,523,2.2067510548523206,0.6730401529636711,0.5365853658536586,0.5971162001696353,0.32732345895957016,0.40633256974291465,0.5388228274304223,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.65,0.55
grid_or_q0.65_g0.60,656,523,2.2067510548523206,0.6730401529636711,0.5365853658536586,0.5971162001696353,0.32732345895957016,0.40633256974291465,0.5388228274304223,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.65,0.6
grid_or_q0.70_g0.55,656,523,2.2067510548523206,0.6730401529636711,0.5365853658536586,0.5971162001696353,0.32732345895957016,0.40633256974291465,0.5388228274304223,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.7,0.55
grid_or_q0.70_g0.50,656,525,2.2151898734177213,0.6704761904761904,0.5365853658536586,0.5961049957662997,0.3267638399041345,0.40563787022582215,0.5377981137474808,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.7,0.5
grid_or_q0.65_g0.35,656,525,2.2151898734177213,0.6704761904761904,0.5365853658536586,0.5961049957662997,0.3267638399041345,0.40563787022582215,0.5377981137474808,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.65,0.35
grid_or_q0.65_g0.45,656,525,2.2151898734177213,0.6704761904761904,0.5365853658536586,0.5961049957662997,0.3267638399041345,0.40563787022582215,0.5377981137474808,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.65,0.45
grid_or_q0.70_g0.45,656,525,2.2151898734177213,0.6704761904761904,0.5365853658536586,0.5961049957662997,0.3267638399041345,0.40563787022582215,0.5377981137474808,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.7,0.45
grid_or_q0.70_g0.40,656,525,2.2151898734177213,0.6704761904761904,0.5365853658536586,0.5961049957662997,0.3267638399041345,0.40563787022582215,0.5377981137474808,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.7,0.4
grid_or_q0.65_g0.50,656,525,2.2151898734177213,0.6704761904761904,0.5365853658536586,0.5961049957662997,0.3267638399041345,0.40563787022582215,0.5377981137474808,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.65,0.5
grid_or_q0.70_g0.35,656,525,2.2151898734177213,0.6704761904761904,0.5365853658536586,0.5961049957662997,0.3267638399041345,0.40563787022582215,0.5377981137474808,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.7,0.35
grid_or_q0.65_g0.40,656,525,2.2151898734177213,0.6704761904761904,0.5365853658536586,0.5961049957662997,0.3267638399041345,0.40563787022582215,0.5377981137474808,0.9681818181818181,0.9383259911894273,0.9530201342281879,7,14,or,0.65,0.4
grid_or_q0.30_g0.70,656,829,3.49789029535865,0.5307599517490953,0.6707317073170732,0.5925925925925926,0.3495873383593323,0.43397048899779184,0.5505421207952853,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.3,0.7
grid_or_q0.25_g0.65,656,829,3.49789029535865,0.5307599517490953,0.6707317073170732,0.5925925925925926,0.3495873383593323,0.43397048899779184,0.5505421207952853,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.25,0.65
grid_or_q0.25_g0.70,656,829,3.49789029535865,0.5307599517490953,0.6707317073170732,0.5925925925925926,0.3495873383593323,0.43397048899779184,0.5505421207952853,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.25,0.7
grid_or_q0.20_g0.65,656,829,3.49789029535865,0.5307599517490953,0.6707317073170732,0.5925925925925926,0.3495873383593323,0.43397048899779184,0.5505421207952853,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.2,0.65
grid_or_q0.30_g0.65,656,829,3.49789029535865,0.5307599517490953,0.6707317073170732,0.5925925925925926,0.3495873383593323,0.43397048899779184,0.5505421207952853,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.3,0.65
grid_or_q0.20_g0.70,656,829,3.49789029535865,0.5307599517490953,0.6707317073170732,0.5925925925925926,0.3495873383593323,0.43397048899779184,0.5505421207952853,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.2,0.7
grid_or_q0.20_g0.55,656,905,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.34191549219906303,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.2,0.55
grid_or_q0.30_g0.55,656,905,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.34191549219906303,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.3,0.55
grid_or_q0.30_g0.60,656,905,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.34191549219906303,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.3,0.6
grid_or_q0.25_g0.55,656,905,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.34191549219906303,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.25,0.55
grid_or_q0.20_g0.60,656,905,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.34191549219906303,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.2,0.6
grid_or_q0.25_g0.60,656,905,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.34191549219906303,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.25,0.6
grid_or_q0.20_g0.45,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.2,0.45
grid_or_q0.20_g0.50,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.2,0.5
grid_or_q0.30_g0.40,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.3,0.4
grid_or_q0.20_g0.35,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.2,0.35
grid_or_q0.30_g0.35,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.3,0.35
grid_or_q0.30_g0.45,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.3,0.45
grid_or_q0.25_g0.50,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.25,0.5
grid_or_q0.25_g0.45,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.25,0.45
grid_or_q0.25_g0.35,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.25,0.35
grid_or_q0.25_g0.40,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.25,0.4
grid_or_q0.30_g0.50,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.3,0.5
grid_or_q0.20_g0.40,656,906,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.3415886948134421,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.2,0.4
grid_old_or_q_or_g_q0.35_g0.60,656,780,3.2911392405063293,0.5346153846153846,0.635670731707317,0.5807799442896936,0.3408839735331586,0.42316631197219684,0.5257261959793605,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.35,0.6
grid_old_or_q_or_g_q0.35_g0.55,656,780,3.2911392405063293,0.5346153846153846,0.635670731707317,0.5807799442896936,0.3408839735331586,0.42316631197219684,0.5257261959793605,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.35,0.55
grid_old_or_q_or_g_q0.40_g0.60,656,780,3.2911392405063293,0.5346153846153846,0.635670731707317,0.5807799442896936,0.3408839735331586,0.42316631197219684,0.5257261959793605,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.4,0.6
grid_old_or_q_or_g_q0.40_g0.55,656,780,3.2911392405063293,0.5346153846153846,0.635670731707317,0.5807799442896936,0.3408839735331586,0.42316631197219684,0.5257261959793605,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.4,0.55
grid_old_or_q_or_g_q0.60_g0.60,656,777,3.278481012658228,0.5353925353925354,0.6341463414634146,0.5806001395673412,0.3414534249604531,0.4238732171922866,0.5256089901659522,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.6,0.6
grid_old_or_q_or_g_q0.55_g0.60,656,777,3.278481012658228,0.5353925353925354,0.6341463414634146,0.5806001395673412,0.3414534249604531,0.4238732171922866,0.5256089901659522,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.55,0.6
grid_old_or_q_or_g_q0.55_g0.55,656,777,3.278481012658228,0.5353925353925354,0.6341463414634146,0.5806001395673412,0.3414534249604531,0.4238732171922866,0.5256089901659522,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.55,0.55
grid_old_or_q_or_g_q0.60_g0.55,656,777,3.278481012658228,0.5353925353925354,0.6341463414634146,0.5806001395673412,0.3414534249604531,0.4238732171922866,0.5256089901659522,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.6,0.55
grid_old_or_q_or_g_q0.35_g0.50,656,781,3.2953586497890295,0.5339308578745199,0.635670731707317,0.5803757828810021,0.3407516984008834,0.4230021083597173,0.5253042550510905,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.35,0.5
grid_old_or_q_or_g_q0.35_g0.45,656,781,3.2953586497890295,0.5339308578745199,0.635670731707317,0.5803757828810021,0.3407516984008834,0.4230021083597173,0.5253042550510905,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.35,0.45
grid_old_or_q_or_g_q0.35_g0.40,656,781,3.2953586497890295,0.5339308578745199,0.635670731707317,0.5803757828810021,0.3407516984008834,0.4230021083597173,0.5253042550510905,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.35,0.4
grid_old_or_q_or_g_q0.35_g0.35,656,781,3.2953586497890295,0.5339308578745199,0.635670731707317,0.5803757828810021,0.3407516984008834,0.4230021083597173,0.5253042550510905,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.35,0.35
grid_old_or_q_or_g_q0.40_g0.35,656,781,3.2953586497890295,0.5339308578745199,0.635670731707317,0.5803757828810021,0.3407516984008834,0.4230021083597173,0.5253042550510905,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.4,0.35
grid_old_or_q_or_g_q0.40_g0.50,656,781,3.2953586497890295,0.5339308578745199,0.635670731707317,0.5803757828810021,0.3407516984008834,0.4230021083597173,0.5253042550510905,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.4,0.5
grid_old_or_q_or_g_q0.40_g0.45,656,781,3.2953586497890295,0.5339308578745199,0.635670731707317,0.5803757828810021,0.3407516984008834,0.4230021083597173,0.5253042550510905,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.4,0.45
grid_old_or_q_or_g_q0.40_g0.40,656,781,3.2953586497890295,0.5339308578745199,0.635670731707317,0.5803757828810021,0.3407516984008834,0.4230021083597173,0.5253042550510905,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.4,0.4
grid_old_or_q_or_g_q0.45_g0.55,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.3412731083244403,0.42364937585102935,0.5254214608644988,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.45,0.55
grid_old_or_q_or_g_q0.50_g0.55,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.3412731083244403,0.42364937585102935,0.5254214608644988,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.5,0.55
grid_old_or_q_or_g_q0.50_g0.60,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.3412731083244403,0.42364937585102935,0.5254214608644988,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.5,0.6
grid_old_or_q_or_g_q0.60_g0.50,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.341321149828178,0.42370901357980706,0.5251870492376821,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.6,0.5
grid_old_or_q_or_g_q0.55_g0.35,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.341321149828178,0.42370901357980706,0.5251870492376821,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.55,0.35
grid_old_or_q_or_g_q0.45_g0.60,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.3412731083244403,0.42364937585102935,0.5254214608644988,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.45,0.6
grid_old_or_q_or_g_q0.55_g0.50,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.341321149828178,0.42370901357980706,0.5251870492376821,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.55,0.5
grid_old_or_q_or_g_q0.55_g0.40,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.341321149828178,0.42370901357980706,0.5251870492376821,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.55,0.4
grid_old_or_q_or_g_q0.60_g0.35,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.341321149828178,0.42370901357980706,0.5251870492376821,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.6,0.35
grid_old_or_q_or_g_q0.55_g0.45,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.341321149828178,0.42370901357980706,0.5251870492376821,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.55,0.45
grid_old_or_q_or_g_q0.60_g0.40,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.341321149828178,0.42370901357980706,0.5251870492376821,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.6,0.4
grid_old_or_q_or_g_q0.60_g0.45,656,778,3.282700421940928,0.5347043701799485,0.6341463414634146,0.5801952580195258,0.341321149828178,0.42370901357980706,0.5251870492376821,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.6,0.45
grid_old_or_q_or_g_q0.45_g0.40,656,779,3.2869198312236287,0.5340179717586649,0.6341463414634146,0.5797909407665506,0.3411408331921651,0.4234851722385498,0.5249995199362287,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.45,0.4
grid_old_or_q_or_g_q0.45_g0.50,656,779,3.2869198312236287,0.5340179717586649,0.6341463414634146,0.5797909407665506,0.3411408331921651,0.4234851722385498,0.5249995199362287,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.45,0.5
grid_old_or_q_or_g_q0.50_g0.50,656,779,3.2869198312236287,0.5340179717586649,0.6341463414634146,0.5797909407665506,0.3411408331921651,0.4234851722385498,0.5249995199362287,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.5,0.5
grid_old_or_q_or_g_q0.50_g0.35,656,779,3.2869198312236287,0.5340179717586649,0.6341463414634146,0.5797909407665506,0.3411408331921651,0.4234851722385498,0.5249995199362287,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.5,0.35
grid_old_or_q_or_g_q0.45_g0.35,656,779,3.2869198312236287,0.5340179717586649,0.6341463414634146,0.5797909407665506,0.3411408331921651,0.4234851722385498,0.5249995199362287,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.45,0.35
grid_old_or_q_or_g_q0.50_g0.45,656,779,3.2869198312236287,0.5340179717586649,0.6341463414634146,0.5797909407665506,0.3411408331921651,0.4234851722385498,0.5249995199362287,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.5,0.45
grid_old_or_q_or_g_q0.50_g0.40,656,779,3.2869198312236287,0.5340179717586649,0.6341463414634146,0.5797909407665506,0.3411408331921651,0.4234851722385498,0.5249995199362287,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.5,0.4
grid_old_or_q_or_g_q0.45_g0.45,656,779,3.2869198312236287,0.5340179717586649,0.6341463414634146,0.5797909407665506,0.3411408331921651,0.4234851722385498,0.5249995199362287,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.45,0.45
grid_old_or_q_or_g_q0.40_g0.65,656,679,2.8649789029535864,0.5670103092783505,0.586890243902439,0.5767790262172284,0.3300746297686466,0.4097478162645269,0.5258653442197746,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.4,0.65
grid_old_or_q_or_g_q0.35_g0.65,656,679,2.8649789029535864,0.5670103092783505,0.586890243902439,0.5767790262172284,0.3300746297686466,0.4097478162645269,0.5258653442197746,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.35,0.65
grid_old_or_q_or_g_q0.40_g0.70,656,679,2.8649789029535864,0.5670103092783505,0.586890243902439,0.5767790262172284,0.3300746297686466,0.4097478162645269,0.5258653442197746,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.4,0.7
grid_old_or_q_or_g_q0.35_g0.70,656,679,2.8649789029535864,0.5670103092783505,0.586890243902439,0.5767790262172284,0.3300746297686466,0.4097478162645269,0.5258653442197746,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.35,0.7
grid_old_or_q_or_g_q0.60_g0.70,656,676,2.852320675105485,0.5680473372781065,0.5853658536585366,0.5765765765765766,0.33066597741881787,0.4104819030026704,0.5257782770441,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.6,0.7
grid_old_or_q_or_g_q0.55_g0.65,656,676,2.852320675105485,0.5680473372781065,0.5853658536585366,0.5765765765765766,0.33066597741881787,0.4104819030026704,0.5257782770441,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.55,0.65
grid_old_or_q_or_g_q0.55_g0.70,656,676,2.852320675105485,0.5680473372781065,0.5853658536585366,0.5765765765765766,0.33066597741881787,0.4104819030026704,0.5257782770441,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.55,0.7
grid_old_or_q_or_g_q0.60_g0.65,656,676,2.852320675105485,0.5680473372781065,0.5853658536585366,0.5765765765765766,0.33066597741881787,0.4104819030026704,0.5257782770441,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.6,0.65
grid_old_or_q_or_g_q0.45_g0.65,656,677,2.8565400843881856,0.5672082717872969,0.5853658536585366,0.5761440360090022,0.33050021062901014,0.41027612353946086,0.5255438654172832,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.45,0.65
grid_old_or_q_or_g_q0.45_g0.70,656,677,2.8565400843881856,0.5672082717872969,0.5853658536585366,0.5761440360090022,0.33050021062901014,0.41027612353946086,0.5255438654172832,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.45,0.7
grid_old_or_q_or_g_q0.50_g0.70,656,677,2.8565400843881856,0.5672082717872969,0.5853658536585366,0.5761440360090022,0.33050021062901014,0.41027612353946086,0.5255438654172832,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.5,0.7
grid_old_or_q_or_g_q0.50_g0.65,656,677,2.8565400843881856,0.5672082717872969,0.5853658536585366,0.5761440360090022,0.33050021062901014,0.41027612353946086,0.5255438654172832,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.5,0.65
grid_old_or_q_or_g_q0.65_g0.60,656,703,2.9662447257383966,0.5519203413940256,0.5914634146341463,0.5710080941869021,0.3336953114694107,0.4142424556171995,0.5208891202562088,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.65,0.6
grid_old_or_q_or_g_q0.70_g0.60,656,703,2.9662447257383966,0.5519203413940256,0.5914634146341463,0.5710080941869021,0.3336953114694107,0.4142424556171995,0.5208891202562088,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.7,0.6
grid_old_or_q_or_g_q0.65_g0.55,656,703,2.9662447257383966,0.5519203413940256,0.5914634146341463,0.5710080941869021,0.3336953114694107,0.4142424556171995,0.5208891202562088,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.65,0.55
grid_old_or_q_or_g_q0.70_g0.55,656,703,2.9662447257383966,0.5519203413940256,0.5914634146341463,0.5710080941869021,0.3336953114694107,0.4142424556171995,0.5208891202562088,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.7,0.55
grid_old_or_q_or_g_q0.65_g0.35,656,704,2.970464135021097,0.5511363636363636,0.5914634146341463,0.5705882352941176,0.3335604678879652,0.4140750635850602,0.5204671793279388,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.65,0.35
grid_old_or_q_or_g_q0.65_g0.45,656,704,2.970464135021097,0.5511363636363636,0.5914634146341463,0.5705882352941176,0.3335604678879652,0.4140750635850602,0.5204671793279388,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.65,0.45
grid_old_or_q_or_g_q0.65_g0.40,656,704,2.970464135021097,0.5511363636363636,0.5914634146341463,0.5705882352941176,0.3335604678879652,0.4140750635850602,0.5204671793279388,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.65,0.4
grid_old_or_q_or_g_q0.70_g0.45,656,704,2.970464135021097,0.5511363636363636,0.5914634146341463,0.5705882352941176,0.3335604678879652,0.4140750635850602,0.5204671793279388,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.7,0.45
grid_old_or_q_or_g_q0.70_g0.50,656,704,2.970464135021097,0.5511363636363636,0.5914634146341463,0.5705882352941176,0.3335604678879652,0.4140750635850602,0.5204671793279388,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.7,0.5
grid_old_or_q_or_g_q0.65_g0.50,656,704,2.970464135021097,0.5511363636363636,0.5914634146341463,0.5705882352941176,0.3335604678879652,0.4140750635850602,0.5204671793279388,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.65,0.5
grid_old_or_q_or_g_q0.70_g0.35,656,704,2.970464135021097,0.5511363636363636,0.5914634146341463,0.5705882352941176,0.3335604678879652,0.4140750635850602,0.5204671793279388,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.7,0.35
grid_old_or_q_or_g_q0.70_g0.40,656,704,2.970464135021097,0.5511363636363636,0.5914634146341463,0.5705882352941176,0.3335604678879652,0.4140750635850602,0.5204671793279388,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_q_or_g,0.7,0.4
grid_or_q0.40_g0.20,656,818,3.451476793248945,0.5134474327628362,0.6402439024390244,0.5698778833107191,0.3185237165767191,0.3954087516124788,0.5156264270188321,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.4,0.2
grid_or_q0.40_g0.30,656,818,3.451476793248945,0.5134474327628362,0.6402439024390244,0.5698778833107191,0.3185237165767191,0.3954087516124788,0.5156264270188321,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.4,0.3
grid_or_q0.35_g0.30,656,818,3.451476793248945,0.5134474327628362,0.6402439024390244,0.5698778833107191,0.3185237165767191,0.3954087516124788,0.5156264270188321,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.35,0.3
grid_or_q0.40_g0.25,656,818,3.451476793248945,0.5134474327628362,0.6402439024390244,0.5698778833107191,0.3185237165767191,0.3954087516124788,0.5156264270188321,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.4,0.25
grid_or_q0.35_g0.25,656,818,3.451476793248945,0.5134474327628362,0.6402439024390244,0.5698778833107191,0.3185237165767191,0.3954087516124788,0.5156264270188321,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.35,0.25
grid_or_q0.35_g0.20,656,818,3.451476793248945,0.5134474327628362,0.6402439024390244,0.5698778833107191,0.3185237165767191,0.3954087516124788,0.5156264270188321,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.35,0.2
grid_or_q0.55_g0.25,656,815,3.438818565400844,0.5141104294478528,0.6387195121951219,0.5696804894629504,0.3183874064244505,0.3952395390096627,0.5155347933828947,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.55,0.25
grid_or_q0.55_g0.20,656,815,3.438818565400844,0.5141104294478528,0.6387195121951219,0.5696804894629504,0.3183874064244505,0.3952395390096627,0.5155347933828947,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.55,0.2
grid_or_q0.55_g0.30,656,815,3.438818565400844,0.5141104294478528,0.6387195121951219,0.5696804894629504,0.3183874064244505,0.3952395390096627,0.5155347933828947,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.55,0.3
grid_or_q0.60_g0.20,656,815,3.438818565400844,0.5141104294478528,0.6387195121951219,0.5696804894629504,0.3183874064244505,0.3952395390096627,0.5155347933828947,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.6,0.2
grid_or_q0.60_g0.25,656,815,3.438818565400844,0.5141104294478528,0.6387195121951219,0.5696804894629504,0.3183874064244505,0.3952395390096627,0.5155347933828947,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.6,0.25
