variant,threshold,n_news,gold_positive_pairs,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,excluded_news,error_rows
v4_prompt,0.70,237,681,295,1.2447257383966244,0.8135593220338984,0.3524229074889868,0.4918032786885246,0.20137630393240502,0.48561047485098124,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
v4_prompt,default,237,681,297,1.2531645569620253,0.8080808080808081,0.3524229074889868,0.49079754601226994,0.2004369587901613,0.48490723997053115,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
v4_prompt,0.05,237,681,297,1.2531645569620253,0.8080808080808081,0.3524229074889868,0.49079754601226994,0.2004369587901613,0.48490723997053115,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
v4_prompt,0.10,237,681,297,1.2531645569620253,0.8080808080808081,0.3524229074889868,0.49079754601226994,0.2004369587901613,0.48490723997053115,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
v4_prompt,0.20,237,681,297,1.2531645569620253,0.8080808080808081,0.3524229074889868,0.49079754601226994,0.2004369587901613,0.48490723997053115,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
v4_prompt,0.30,237,681,297,1.2531645569620253,0.8080808080808081,0.3524229074889868,0.49079754601226994,0.2004369587901613,0.48490723997053115,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
v4_prompt,0.40,237,681,297,1.2531645569620253,0.8080808080808081,0.3524229074889868,0.49079754601226994,0.2004369587901613,0.48490723997053115,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
v4_prompt,0.45,237,681,297,1.2531645569620253,0.8080808080808081,0.3524229074889868,0.49079754601226994,0.2004369587901613,0.48490723997053115,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
v4_prompt,0.50,237,681,297,1.2531645569620253,0.8080808080808081,0.3524229074889868,0.49079754601226994,0.2004369587901613,0.48490723997053115,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
v4_prompt,0.60,237,681,297,1.2531645569620253,0.8080808080808081,0.3524229074889868,0.49079754601226994,0.2004369587901613,0.48490723997053115,1.0,0.9113924050632911,0.9536423841059603,0,21,0,0
