variant,threshold,n_news,gold_positive_pairs,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,excluded_news,error_rows
v4_prompt,default,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
v4_prompt,0.05,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
v4_prompt,0.10,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
v4_prompt,0.20,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
v4_prompt,0.30,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
v4_prompt,0.40,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
v4_prompt,0.45,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
v4_prompt,0.50,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
v4_prompt,0.60,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
v4_prompt,0.70,237,681,464,1.9578059071729959,0.6487068965517241,0.4419970631424376,0.525764192139738,0.3373073569290187,0.527555238947644,1.0,0.9873417721518988,0.9936305732484076,0,3,0,108
