run_name,threshold,n_news,gold_positive_pairs,pred_positive_pairs,micro_precision,micro_recall,micro_f1,any_relevant_f1
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.45,80,86,172,0.38372093023255816,0.7674418604651163,0.5116279069767442,0.8920863309352518
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.50,80,86,172,0.38372093023255816,0.7674418604651163,0.5116279069767442,0.8920863309352518
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.55,80,86,171,0.38596491228070173,0.7674418604651163,0.5136186770428015,0.8920863309352518
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.60,80,86,171,0.38596491228070173,0.7674418604651163,0.5136186770428015,0.8920863309352518
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.65,80,86,103,0.5728155339805825,0.686046511627907,0.6243386243386243,0.9133858267716536
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.70,80,86,103,0.5728155339805825,0.686046511627907,0.6243386243386243,0.9133858267716536
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.75,80,86,93,0.6129032258064516,0.6627906976744186,0.6368715083798883,0.9133858267716536
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.80,80,86,93,0.6129032258064516,0.6627906976744186,0.6368715083798883,0.9133858267716536
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.85,80,86,85,0.6352941176470588,0.627906976744186,0.631578947368421,0.9133858267716536
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.90,80,86,85,0.6352941176470588,0.627906976744186,0.631578947368421,0.9133858267716536
v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237,0.95,80,86,0,0.0,0.0,0.0,0.0
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,default,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.05,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.10,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.15,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.20,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.25,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.30,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.35,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.40,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.45,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.50,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.55,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.60,80,86,127,0.4566929133858268,0.6744186046511628,0.5446009389671361,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.65,80,86,125,0.464,0.6744186046511628,0.5497630331753555,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.70,80,86,125,0.464,0.6744186046511628,0.5497630331753555,0.8920863309352518
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.75,80,86,115,0.48695652173913045,0.6511627906976745,0.5572139303482587,0.9185185185185185
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.80,80,86,104,0.5288461538461539,0.6395348837209303,0.5789473684210527,0.916030534351145
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.85,80,86,77,0.6103896103896104,0.5465116279069767,0.5766871165644172,0.8421052631578947
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.90,80,86,58,0.7758620689655172,0.5232558139534884,0.625,0.8440366972477065
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_targeted_v7_think_ctx16384_tok16384_n237,0.95,80,86,30,0.9,0.313953488372093,0.46551724137931033,0.6153846153846154
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,default,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.05,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.10,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.15,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.20,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.25,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.30,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.35,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.40,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.45,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.50,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.55,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.60,80,86,106,0.5094339622641509,0.627906976744186,0.5625,0.9393939393939394
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.65,80,86,104,0.5192307692307693,0.627906976744186,0.5684210526315789,0.9312977099236641
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.70,80,86,104,0.5192307692307693,0.627906976744186,0.5684210526315789,0.9312977099236641
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.75,80,86,85,0.5882352941176471,0.5813953488372093,0.5847953216374269,0.9421487603305785
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.80,80,86,84,0.5952380952380952,0.5813953488372093,0.5882352941176471,0.9421487603305785
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.85,80,86,79,0.620253164556962,0.5697674418604651,0.593939393939394,0.9421487603305785
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.90,80,86,40,0.85,0.3953488372093023,0.5396825396825397,0.7083333333333334
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_recall_v2_think_ctx16384_tok16384_n237,0.95,80,86,12,1.0,0.13953488372093023,0.24489795918367346,0.32432432432432434
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,default,80,86,268,0.27238805970149255,0.8488372093023255,0.4124293785310734,0.8732394366197183
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.05,80,86,268,0.27238805970149255,0.8488372093023255,0.4124293785310734,0.8732394366197183
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.10,80,86,268,0.27238805970149255,0.8488372093023255,0.4124293785310734,0.8732394366197183
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.15,80,86,268,0.27238805970149255,0.8488372093023255,0.4124293785310734,0.8732394366197183
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.20,80,86,268,0.27238805970149255,0.8488372093023255,0.4124293785310734,0.8732394366197183
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.25,80,86,268,0.27238805970149255,0.8488372093023255,0.4124293785310734,0.8732394366197183
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.30,80,86,268,0.27238805970149255,0.8488372093023255,0.4124293785310734,0.8732394366197183
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.35,80,86,169,0.40236686390532544,0.7906976744186046,0.5333333333333333,0.9051094890510949
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.40,80,86,169,0.40236686390532544,0.7906976744186046,0.5333333333333333,0.9051094890510949
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.45,80,86,168,0.40476190476190477,0.7906976744186046,0.5354330708661418,0.9051094890510949
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.50,80,86,168,0.40476190476190477,0.7906976744186046,0.5354330708661418,0.9051094890510949
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.55,80,86,166,0.4036144578313253,0.7790697674418605,0.5317460317460317,0.9051094890510949
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.60,80,86,166,0.4036144578313253,0.7790697674418605,0.5317460317460317,0.9051094890510949
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.65,80,86,89,0.5393258426966292,0.5581395348837209,0.5485714285714286,0.8976377952755905
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.70,80,86,89,0.5393258426966292,0.5581395348837209,0.5485714285714286,0.8976377952755905
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.75,80,86,89,0.5393258426966292,0.5581395348837209,0.5485714285714286,0.8976377952755905
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.80,80,86,89,0.5393258426966292,0.5581395348837209,0.5485714285714286,0.8976377952755905
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.85,80,86,78,0.5897435897435898,0.5348837209302325,0.5609756097560976,0.8976377952755905
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.90,80,86,78,0.5897435897435898,0.5348837209302325,0.5609756097560976,0.8976377952755905
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,0.95,80,86,0,0.0,0.0,0.0,0.0
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,default,80,86,42,0.6666666666666666,0.32558139534883723,0.4375,0.7450980392156863
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.05,80,86,71,0.5774647887323944,0.47674418604651164,0.5222929936305732,0.8769230769230769
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.10,80,86,71,0.5774647887323944,0.47674418604651164,0.5222929936305732,0.8769230769230769
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.15,80,86,71,0.5774647887323944,0.47674418604651164,0.5222929936305732,0.8769230769230769
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.20,80,86,71,0.5774647887323944,0.47674418604651164,0.5222929936305732,0.8769230769230769
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.25,80,86,71,0.5774647887323944,0.47674418604651164,0.5222929936305732,0.8769230769230769
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.30,80,86,71,0.5774647887323944,0.47674418604651164,0.5222929936305732,0.8769230769230769
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.35,80,86,39,0.717948717948718,0.32558139534883723,0.448,0.7272727272727273
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.40,80,86,39,0.717948717948718,0.32558139534883723,0.448,0.7272727272727273
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.45,80,86,39,0.717948717948718,0.32558139534883723,0.448,0.7272727272727273
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.50,80,86,39,0.717948717948718,0.32558139534883723,0.448,0.7272727272727273
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.55,80,86,39,0.717948717948718,0.32558139534883723,0.448,0.7272727272727273
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.60,80,86,39,0.717948717948718,0.32558139534883723,0.448,0.7272727272727273
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.65,80,86,10,0.6,0.06976744186046512,0.125,0.2777777777777778
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.70,80,86,10,0.6,0.06976744186046512,0.125,0.2777777777777778
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.75,80,86,10,0.6,0.06976744186046512,0.125,0.2777777777777778
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.80,80,86,10,0.6,0.06976744186046512,0.125,0.2777777777777778
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.85,80,86,10,0.6,0.06976744186046512,0.125,0.2777777777777778
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.90,80,86,10,0.6,0.06976744186046512,0.125,0.2777777777777778
prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc,0.95,80,86,1,1.0,0.011627906976744186,0.022988505747126436,0.031746031746031744
